x0000,y0000,x0001,y0001
596,-0.3010599613,596,0.2940417826,
597,-0.2993474603,597,0.2962390482,
598,-0.297634989,598,0.2969714701,
599,-0.296167165,599,0.2974597514,
600,-0.2939653993,600,0.3003894389,
601,-0.291519016,601,0.3030749857,
602,-0.2902958095,602,0.303563267,
603,-0.2885833383,603,0.3038074076,
604,-0.2854030132,604,0.3079577982,
605,-0.2836905718,605,0.309422642,
606,-0.281488806,606,0.3101550639,
607,-0.2787977755,607,0.3106433451,
608,-0.2765960097,608,0.3140613139,
609,-0.2753728032,609,0.3157702982,
610,-0.2726817727,610,0.3157702982,
611,-0.2702353895,611,0.3165027201,
612,-0.2677890062,612,0.3204089701,
613,-0.266810447,613,0.3218738139,
614,-0.2648533285,614,0.3221179545,
615,-0.2619176507,615,0.3226062357,
616,-0.2599605322,616,0.3260242045,
617,-0.2580034137,617,0.3274890482,
618,-0.2565355897,618,0.3277331889,
619,-0.2535999417,619,0.3284656107,
620,-0.251398176,620,0.3321277201,
621,-0.2494410574,621,0.3331042826,
622,-0.2467500269,622,0.3335925639,
623,-0.2445482761,623,0.3340808451,
624,-0.2421018779,624,0.3372546732,
625,-0.2394108474,625,0.3392077982,
626,-0.2357412577,626,0.3423816264,
627,-0.2354966104,627,0.3392077982,
628,-0.2323163152,628,0.3428699076,
629,-0.2306038439,629,0.3436023295,
630,-0.2288913727,630,0.3440906107,
631,-0.2262003422,631,0.3448230326,
632,-0.2239985764,632,0.3475085795,
633,-0.2220414579,633,0.3487292826,
634,-0.2200843394,634,0.3487292826,
635,-0.2166593969,635,0.3499499857,
636,-0.2144576311,636,0.3528796732,
637,-0.2125005424,637,0.3538562357,
638,-0.2102987766,638,0.3531238139,
639,-0.2073630989,639,0.3548327982,
640,-0.2046720684,640,0.3572742045,
641,-0.2029595971,641,0.3580066264,
642,-0.2017363906,642,0.3597156107,
643,-0.1980668008,643,0.3594714701,
644,-0.1948865056,644,0.3624011576,
645,-0.1931740344,645,0.3626452982,
646,-0.1912169158,646,0.3626452982,
647,-0.1885258853,647,0.3636218607,
648,-0.1860795021,648,0.366063267,
649,-0.1836330891,649,0.3667956889,
650,-0.1811867058,650,0.3665515482,
651,-0.1789849401,651,0.3675281107,
652,-0.1758046448,652,0.369969517,
653,-0.1743368208,653,0.3709460795,
654,-0.1721350551,654,0.3702136576,
655,-0.1687101126,655,0.3711902201,
656,-0.1662636995,656,0.3736316264,
657,-0.1640619636,657,0.3746081889,
658,-0.1630834043,658,0.3736316264,
659,-0.1586799026,659,0.3748523295,
660,-0.1564781368,660,0.3770495951,
661,-0.1542764008,661,0.3772937357,
662,-0.1518299878,662,0.377782017,
663,-0.1496282518,663,0.3785144389,
664,-0.1469372213,664,0.3807117045,
665,-0.1444908082,665,0.3811999857,
666,-0.1425336897,666,0.3804675639,
667,-0.1393533945,667,0.381688267,
668,-0.137396276,668,0.383641392,
669,-0.1347052455,669,0.3841296732,
670,-0.130546391,670,0.3868152201,
671,-0.1290785372,671,0.3846179545,
672,-0.1268768013,672,0.3865710795,
673,-0.1244303882,673,0.3873035014,
674,-0.1229625642,674,0.385594517,
675,-0.1195376217,675,0.3873035014,
676,-0.117335856,676,0.3887683451,
677,-0.1146448255,677,0.3897449076,
678,-0.1114645302,678,0.3919421732,
679,-0.1095074117,679,0.389500767,
680,-0.1070609987,680,0.3909656107,
681,-0.1043699682,681,0.391453892,
682,-0.1016789377,682,0.3904773295,
683,-0.09898790717,683,0.3912097514,
684,-0.0967861712,684,0.3926745951,
685,-0.09433975816,685,0.3931628764,
686,-0.09189337492,686,0.3936511576,
687,-0.08871307969,687,0.3929187357,
688,-0.08577740192,688,0.3943835795,
689,-0.08406493068,689,0.3946277201,
